,0
2022-06-08 00:00:00,4185.850302574349
2022-06-08 00:30:00,4086.2533697492845
2022-06-08 01:00:00,3966.1152366830834
2022-06-08 01:30:00,4015.9275317332886
2022-06-08 02:00:00,3922.4370617242053
2022-06-08 02:30:00,3875.906636342843
2022-06-08 03:00:00,3850.6255455527407
2022-06-08 03:30:00,3723.344802679636
2022-06-08 04:00:00,3611.296841272104
2022-06-08 04:30:00,3670.7863496844093
2022-06-08 05:00:00,3551.367318139966
2022-06-08 05:30:00,3662.4294773247493
2022-06-08 06:00:00,3951.2792965873186
2022-06-08 06:30:00,4123.662251246586
2022-06-08 07:00:00,4395.640175838862
2022-06-08 07:30:00,4410.570842956222
2022-06-08 08:00:00,4398.255624159838
2022-06-08 08:30:00,4471.7998836669785
2022-06-08 09:00:00,4568.672844170789
2022-06-08 09:30:00,4615.2358630551535
2022-06-08 10:00:00,4429.8395046672185
2022-06-08 10:30:00,4522.680775091947
2022-06-08 11:00:00,4697.86939933892
2022-06-08 11:30:00,4671.757337682366
2022-06-08 12:00:00,4693.221053951465
2022-06-08 12:30:00,4681.205218122846
2022-06-08 13:00:00,4590.524169048689
2022-06-08 13:30:00,4806.717206625048
2022-06-08 14:00:00,4684.876333016757
2022-06-08 14:30:00,4524.173984932206
2022-06-08 15:00:00,4485.4656130075855
2022-06-08 15:30:00,4201.997641619948
2022-06-08 16:00:00,4164.524121356128
2022-06-08 16:30:00,4135.903585495187
2022-06-08 17:00:00,4103.3263426954545
2022-06-08 17:30:00,4000.892257037416
2022-06-08 18:00:00,4234.634708041975
2022-06-08 18:30:00,4271.443524381855
2022-06-08 19:00:00,4382.27571639409
2022-06-08 19:30:00,4440.710145315683
2022-06-08 20:00:00,4418.966628058119
2022-06-08 20:30:00,4336.884678200515
2022-06-08 21:00:00,4303.0467857808535
2022-06-08 21:30:00,4160.049037338553
2022-06-08 22:00:00,4177.605820012256
2022-06-08 22:30:00,4013.2717207582123
2022-06-08 23:00:00,4025.5845842014073
2022-06-08 23:30:00,4067.8682039386817
2022-06-09 00:00:00,4550.341796069149
2022-06-09 00:30:00,4367.496059242336
2022-06-09 01:00:00,4412.10216184684
2022-06-09 01:30:00,4429.100420367511
2022-06-09 02:00:00,4493.916389406948
2022-06-09 02:30:00,4359.997603004915
2022-06-09 03:00:00,4382.917675879928
2022-06-09 03:30:00,4325.428270261544
2022-06-09 04:00:00,4162.204788384269
2022-06-09 04:30:00,4256.721683849148
2022-06-09 05:00:00,4264.104253314193
2022-06-09 05:30:00,4226.590422894596
2022-06-09 06:00:00,4549.950800469209
2022-06-09 06:30:00,4633.316618468729
2022-06-09 07:00:00,4725.913132669195
2022-06-09 07:30:00,4827.26430282955
2022-06-09 08:00:00,4974.4066554099245
2022-06-09 08:30:00,5088.072631354864
2022-06-09 09:00:00,5093.340238586916
2022-06-09 09:30:00,5258.6250501260465
2022-06-09 10:00:00,5262.835768352942
2022-06-09 10:30:00,5295.049983035793
2022-06-09 11:00:00,5319.098972290755
2022-06-09 11:30:00,5340.117420599734
2022-06-09 12:00:00,5327.949804275235
2022-06-09 12:30:00,5358.29850632295
2022-06-09 13:00:00,5355.650383994141
2022-06-09 13:30:00,5259.949487762893
2022-06-09 14:00:00,5410.617525450699
2022-06-09 14:30:00,5436.075878693753
2022-06-09 15:00:00,5480.626262229403
2022-06-09 15:30:00,5393.0417827160945
2022-06-09 16:00:00,5316.199845650338
2022-06-09 16:30:00,5123.977535094469
2022-06-09 17:00:00,5135.118922343029
2022-06-09 17:30:00,5108.713039516481
2022-06-09 18:00:00,5162.698753538015
2022-06-09 18:30:00,5126.610584969992
2022-06-09 19:00:00,5204.402096666073
2022-06-09 19:30:00,5169.174222752459
2022-06-09 20:00:00,5104.5879152723
2022-06-09 20:30:00,4945.388950158078
2022-06-09 21:00:00,4883.687486873763
2022-06-09 21:30:00,4858.617542077805
2022-06-09 22:00:00,4842.822753176371
2022-06-09 22:30:00,4780.7085201642
2022-06-09 23:00:00,4713.981554185433
2022-06-09 23:30:00,4740.848034195369
2022-06-10 00:00:00,4554.738482674954
2022-06-10 00:30:00,4367.060864140862
2022-06-10 01:00:00,4200.90255947655
2022-06-10 01:30:00,4286.387617915998
2022-06-10 02:00:00,4264.565283066693
2022-06-10 02:30:00,4087.3870500312637
2022-06-10 03:00:00,4060.5259512716593
2022-06-10 03:30:00,4003.996630740573
2022-06-10 04:00:00,3963.713508416435
2022-06-10 04:30:00,3902.2008154123187
2022-06-10 05:00:00,3985.7693698548965
2022-06-10 05:30:00,3935.967339642937
2022-06-10 06:00:00,4061.0143380238806
2022-06-10 06:30:00,4448.09537188835
2022-06-10 07:00:00,4568.879122586099
2022-06-10 07:30:00,4740.695645894593
2022-06-10 08:00:00,4887.73787219209
2022-06-10 08:30:00,4862.582658417883
2022-06-10 09:00:00,4936.831209392378
2022-06-10 09:30:00,4956.186757504705
2022-06-10 10:00:00,4914.129438464311
2022-06-10 10:30:00,4923.262843279427
2022-06-10 11:00:00,5027.426296028037
2022-06-10 11:30:00,5089.312165553628
2022-06-10 12:00:00,5109.19767756028
2022-06-10 12:30:00,5081.503115202337
2022-06-10 13:00:00,5171.8720069332085
2022-06-10 13:30:00,4877.117020809522
2022-06-10 14:00:00,4901.4889324115165
2022-06-10 14:30:00,4807.935577270553
2022-06-10 15:00:00,4837.781332061114
2022-06-10 15:30:00,4613.517408440495
2022-06-10 16:00:00,4478.254932789203
2022-06-10 16:30:00,4731.131629511612
2022-06-10 17:00:00,4712.052870981181
